Date (CET);LDZ;Actual;Normal
02/09/2019;199.8136338;13.66533467;16.03788834
03/09/2019;194.6826896;13.34815185;15.92900426
04/09/2019;156.3984546;14.76873127;15.81822291
05/09/2019;140.3728826;17.5000999;15.70557713
06/09/2019;144.3692352;16.56533467;15.59110028
07/09/2019;209.1978492;14.59030969;15.4748263
08/09/2019;164.004077;14.86723277;15.35678964
09/09/2019;161.1042542;14.64495504;15.23702528
10/09/2019;160.0619208;14.44335664;15.1155687
11/09/2019;173.4740412;14.86963037;14.99245589
12/09/2019;195.903715;13.71828172;14.86772333
13/09/2019;147.3281006;14.26103896;14.74140799
14/09/2019;240.5064936;12.54715285;14.6135473
15/09/2019;270.359018;12.42897103;14.48417914
16/09/2019;268.29372;11.11248751;14.35334185
17/09/2019;225.107341;11.1976024;14.2210742
18/09/2019;307.2491136;11.52137862;14.08741538
19/09/2019;300.5702842;11.7000999;13.952405
20/09/2019;302.8021496;11.94035964;13.81608306
21/09/2019;269.0899752;13.01978022;13.67848996
22/09/2019;265.5195594;13.18461538;13.53966647
23/09/2019;205.8555956;13.1007992;13.39965373
24/09/2019;197.621984;14.05094905;13.25849322
25/09/2019;245.9404262;13.85594406;13.11622679
26/09/2019;234.1332418;14.1954046;12.97289657
27/09/2019;221.2188126;14.84215784;12.82854505
28/09/2019;187.7205064;15.43006993;12.68321499
29/09/2019;183.8186596;16.62817183;12.53694947
30/09/2019;148.3322556;14.73976024;12.38979182
01/10/2019;211.682883;12.51248751;12.24178565
02/10/2019;186.0363602;13.5994006;12.09297482
03/10/2019;256.7515444;12.48511489;11.94340343
04/10/2019;227.1032236;11.85574426;11.79311579
05/10/2019;252.5092356;11.87872128;11.64215643
06/10/2019;299.8959324;10.12477522;11.4905701
07/10/2019;241.5693386;10.46143856;11.33840171
08/10/2019;255.7734714;10.58781219;11.18569635
09/10/2019;318.5502448;9.705894106;11.03249926
10/10/2019;231.9319582;12.34985015;10.87885585
11/10/2019;212.8128662;14.14715285;10.72481165
12/10/2019;230.6513666;13.63706294;10.57041229
13/10/2019;234.6288644;13.34745255;10.41570354
14/10/2019;174.1603612;15.24995005;10.26073123
15/10/2019;157.1023446;15.20999001;10.10554129
16/10/2019;182.9196434;16.1995005;9.950179705
17/10/2019;226.938922;14.85924076;9.794692507
18/10/2019;289.8180436;13.03856144;9.639125773
19/10/2019;253.3463842;12.78701299;9.483525602
20/10/2019;240.7653782;13.58001998;9.3279381
21/10/2019;196.2888148;12.49040959;9.172409372
22/10/2019;275.4288374;10.59400599;9.016985503
23/10/2019;335.1789892;10.05314685;8.861712551
24/10/2019;239.6009698;11.87902098;8.706636525
25/10/2019;209.6698928;14.3048951;8.551803377
26/10/2019;266.8159238;12.88601399;8.397258989
27/10/2019;335.0789778;10.73826174;8.243049155
28/10/2019;280.699002;9.870629371;8.08921957
29/10/2019;363.0833794;8.601698302;7.935815818
30/10/2019;439.7547266;6.037662338;7.782883355
31/10/2019;375.7490916;6.811388611;7.630467499
01/11/2019;103.1840724;14.55944056;7.478613414
02/11/2019;76.7595624;14.74005994;7.327366098
03/11/2019;186.259841;13.82427572;7.176770368
04/11/2019;31.8031426;13.78201798;7.026870849
05/11/2019;116.6108394;13.71938062;6.877711959
06/11/2019;257.3289288;10.38411588;6.729337898
07/11/2019;225.7704516;9.857142857;6.581792632
08/11/2019;228.9068432;11.77482518;6.435119881
09/11/2019;236.645809;11.76763237;6.289363109
10/11/2019;198.9826022;11.85464536;6.144565506
11/11/2019;164.3072348;10.44135864;6.000769978
12/11/2019;167.9546578;9.366133866;5.858019136
13/11/2019;272.752561;9.153446553;5.71635528
14/11/2019;261.8950766;8.671428571;5.575820387
15/11/2019;284.5702384;11.3041958;5.436456101
16/11/2019;309.9697904;11.15234765;5.298303718
17/11/2019;242.9014152;10.06803197;5.161404177
18/11/2019;194.7238964;9.206893107;5.025798044
19/11/2019;183.7724956;9.56023976;4.891525501
20/11/2019;217.7585452;9.37952048;4.758626337
21/11/2019;190.3358532;11.54225774;4.627139932
22/11/2019;131.386842;14.06033966;4.497105249
23/11/2019;30.0260022;14.78721279;4.368560819
24/11/2019;94.7268654;13.98931069;4.241544733
25/11/2019;235.3752632;9.532367632;4.116094629
26/11/2019;215.955554;8.102597403;3.992247681
27/11/2019;204.020166;9.302997003;3.870040586
28/11/2019;258.216957;10.28531469;3.749509558
29/11/2019;372.727968;7.952547453;3.630690313
30/11/2019;309.1218714;6.612387612;3.513618058
01/12/2019;318.647089;6.292507493;3.398327486
02/12/2019;238.203732;5.483216783;3.284852759
03/12/2019;191.0644024;5.649350649;3.173227502
04/12/2019;138.7419672;8.735864136;3.063484792
05/12/2019;116.0267218;10.90959041;2.955657149
06/12/2019;144.1073248;11.12677323;2.849776523
07/12/2019;102.7944708;10.25504496;2.745874291
08/12/2019;202.0014412;8.22967033;2.643981239
09/12/2019;215.0002748;5.674525475;2.544127562
10/12/2019;158.5715096;5.592607393;2.446342848
11/12/2019;147.4033648;8.276423576;2.350656073
12/12/2019;212.4510724;7.938461538;2.257095591
13/12/2019;145.996337;7.328571429;2.165689126
14/12/2019;150.7784536;8.641158841;2.076463763
15/12/2019;225.088086;7.568131868;1.989445942
16/12/2019;167.5274994;7.352347652;1.904661449
17/12/2019;190.3272794;6.323476523;1.822135406
18/12/2019;264.0834438;6.053846154;1.741892268
19/12/2019;247.8314222;7.651648352;1.663955813
20/12/2019;206.523143;9.116683317;1.588349135
21/12/2019;117.302104;11.02757243;1.515094638
22/12/2019;83.4979206;11.16393606;1.444214029
23/12/2019;2.8896916;12.21108891;1.37572831
24/12/2019;22.5947994;13.13956044;1.309657777
25/12/2019;102.0520312;11.31618382;1.246022007
26/12/2019;76.9953052;9.571128871;1.184839857
27/12/2019;131.924769;8.352547453;1.126129456
28/12/2019;183.1442654;7.621278721;1.069908202
29/12/2019;161.0451654;6.437162837;1.016192754
30/12/2019;334.5500572;10.09080919;0.964999029
31/12/2019;275.747166;15.12217782;0.916342197
01/01/2020;186.676299;12.28751249;0.870236677
02/01/2020;204.0326798;9.824175824;0.826696129
03/01/2020;206.9525742;11.10939061;0.785733456
04/01/2020;176.1027644;11.95364635;0.747360797
05/01/2020;187.1356588;12.31308691;0.711589521
06/01/2020;210.4933442;10.3985015;0.678430229
07/01/2020;270.063796;6.927972028;0.647892747
08/01/2020;297.2697142;5.83036963;0.619986123
09/01/2020;269.8181578;8.389410589;0.594718627
10/01/2020;296.4466126;9.128471528;0.572097746
11/01/2020;318.2513394;8.474325674;0.552130183
12/01/2020;353.4550226;7.637662338;0.534821855
13/01/2020;330.2483858;6.945554446;0.52017789
14/01/2020;364.6125524;5.012987013;0.508202629
15/01/2020;271.8402216;6.738761239;0.49889962
16/01/2020;289.4619476;8.84955045;0.492271618
17/01/2020;294.2134958;6.916283716;0.488320589
18/01/2020;258.0571176;8.386613387;0.487047703
19/01/2020;336.469277;7.545154845;0.488453338
20/01/2020;323.598826;6.548251748;0.492537076
