,Date,Demand,Demand_real,Supply,Supply_real,Decision,Decision_real
47,2015-03-30,557.2065064699918,541.5222408,226.0950484068737,242.73999999999998,BUY,BUY
48,2015-03-31,568.0485702457602,557.5690876,258.4395623030599,393.80000000000007,BUY,BUY
49,2015-01-04,565.517161561738,561.6010190000001,549.8757206942473,494.00000000000006,BUY,BUY
50,2015-02-04,557.2514982171765,561.2092200000001,644.8965609149913,705.45,SELL,SELL
51,2015-06-04,500.22867399076034,500.158878,32.14775811600386,22.0,BUY,BUY
52,2015-07-04,485.1745619352444,488.15435180000003,0.0,0.0,BUY,BUY
53,2015-08-04,454.4618775077406,464.75033499999995,0.0,0.0,BUY,BUY
54,2015-09-04,416.0511754365118,403.88286519999997,0.0,0.0,BUY,BUY
55,2015-10-04,381.51706194484865,360.2720654,23.069685546565456,17.0,BUY,BUY
56,2015-04-13,295.7796371965161,307.6388102,213.1961706439026,127.61,BUY,BUY
57,2015-04-14,210.98138714358623,239.3882846,129.5325385785419,83.32,BUY,BUY
58,2015-04-15,159.32855616821504,180.36072719999999,145.39462110803623,128.69,BUY,BUY
59,2015-04-16,171.0060659792971,160.4836158,136.50154534792043,105.0,BUY,BUY
60,2015-04-17,157.36572974314032,153.650367,138.1623317360268,97.05,BUY,BUY
61,2015-04-20,350.4522875990691,372.1073872,90.99859931559061,86.0,BUY,BUY
62,2015-04-21,280.20040204688064,312.6793668,58.884918243769924,36.0,BUY,BUY
63,2015-04-22,242.39295197006197,270.4820314,87.93305324640795,58.0,BUY,BUY
64,2015-04-23,228.92622184700963,234.1096972,30.958697707969826,22.0,BUY,BUY
65,2015-04-24,191.1081730898001,222.0077474,30.95598914212009,22.0,BUY,BUY
66,2015-04-27,348.69282431268084,378.2810448,112.03975080940234,112.0,BUY,BUY
67,2015-04-28,330.36684503755964,368.87659460000003,96.29298952350618,41.0,BUY,BUY
68,2015-04-29,276.99397605558795,303.39015739999996,35.51750861919809,24.0,BUY,BUY
69,2015-04-30,275.8865614264704,295.7316484,26.68308831015895,32.0,BUY,BUY
70,2015-01-05,239.31424416303526,259.1240616,469.0922995749412,525.9100000000001,SELL,SELL
71,2015-04-05,209.2677196911601,239.2869844,220.37882284965985,269.79,SELL,SELL
72,2015-05-05,188.8233621803737,225.3003898,17.84448147548162,17.0,BUY,BUY
73,2015-06-05,160.9944022473159,190.6874246,32.14775811600386,22.0,BUY,BUY
74,2015-07-05,165.6391625082244,173.49956980000002,1.7858841901898082,22.0,BUY,BUY
75,2015-08-05,147.9390609205692,167.9289668,0.0,0.0,BUY,BUY
76,2015-11-05,231.62746417600857,254.0087366,10.910143964122877,7.0,BUY,BUY
77,2015-12-05,277.81311708681756,312.5129922,238.16577493647458,208.55,BUY,BUY
78,2015-05-13,269.39633505422546,303.8285342,0.0,0.0,BUY,BUY
79,2015-05-14,227.97104660547234,225.4595588,0.0,0.0,BUY,BUY
80,2015-05-15,160.66240552091958,191.26217659999998,0.0,0.0,BUY,BUY
81,2015-05-18,211.89955089194558,207.0019966,34.11225064960084,22.0,BUY,BUY
82,2015-05-19,199.15217566019254,237.59143199999997,0.0,0.0,BUY,BUY
83,2015-05-20,212.00741828272407,243.80738080000003,0.0,0.0,BUY,BUY
84,2015-05-21,222.99468794830787,245.408208,0.0,0.0,BUY,BUY
85,2015-05-22,304.9793547093905,319.61894900000004,0.0,4.95,BUY,BUY
86,2015-05-25,320.0982848969131,357.011536,0.0,0.0,BUY,BUY
87,2015-05-26,292.9131071744129,347.5487456,0.0,0.0,BUY,BUY
88,2015-05-27,237.11898361362927,256.3780346,0.0,0.0,BUY,BUY
89,2015-05-28,200.48868859659842,230.71358880000003,20.486348003077453,14.0,BUY,BUY
90,2015-05-29,238.12091834811383,270.1687886,0.0,0.0,BUY,BUY
91,2015-01-06,198.29467099995128,210.12100780000003,485.30584661540166,581.4000000000001,SELL,SELL
92,2015-02-06,240.09860161858666,248.11410120000002,625.6244483329785,667.5899999999999,SELL,SELL
93,2015-03-06,240.7844213970552,267.6942358,169.26819902914562,110.16,BUY,BUY
94,2015-04-06,202.42613606534545,213.332575,265.6215380851012,222.53,SELL,SELL
95,2015-05-06,167.13474326600453,188.8361538,20.25394399496883,17.0,BUY,BUY
96,2015-08-06,140.53068518464536,149.5534774,0.0,0.0,BUY,BUY
97,2015-09-06,159.5251089566562,145.9154146,0.0,0.0,BUY,BUY
98,2015-10-06,176.95932086423954,171.1945012,37.50619419633951,22.65,BUY,BUY
99,2015-11-06,165.47204957896815,168.9992614,10.910143964122877,7.0,BUY,BUY
100,2015-12-06,134.9425395087455,161.6300064,204.2616321165766,186.74,SELL,SELL
101,2015-06-15,148.029781058494,160.3647864,32.24797505244408,22.0,BUY,BUY
102,2015-06-16,146.0652072530581,142.59015159999998,0.0,0.0,BUY,BUY
103,2015-06-17,119.93225278977238,129.58408459999998,19.21657259775666,22.0,BUY,BUY
104,2015-06-18,108.91554108182493,117.0363486,0.0,0.0,BUY,BUY
105,2015-06-19,104.18220403547436,116.0053236,19.97015075097829,22.0,BUY,BUY
106,2015-06-22,133.06804535456223,129.0455476,1.318507829504238,22.0,BUY,BUY
107,2015-06-23,148.2741748420656,128.78417,0.0,0.0,BUY,BUY
108,2015-06-24,174.022017298786,173.20271200000002,0.0,0.0,BUY,BUY
109,2015-06-25,216.65101546261982,226.4082582,0.0,0.0,BUY,BUY
110,2015-06-26,225.12917667878656,230.86760180000002,0.0,0.0,BUY,BUY
111,2015-06-29,191.57269506920656,193.9789124,0.0,22.0,BUY,BUY
112,2015-06-30,200.3974816231243,206.91037519999998,0.0,0.0,BUY,BUY
113,2015-01-07,142.99320649540002,166.87428300000002,456.3616505389385,447.66,SELL,SELL
114,2015-02-07,135.28594040647883,138.0638906,604.2208403714494,692.8100000000001,SELL,SELL
115,2015-03-07,127.9329156068685,116.815285,165.22602945205196,131.48,SELL,SELL
116,2015-06-07,131.43525203935712,131.659192,0.0,0.0,BUY,BUY
117,2015-07-07,124.26794673097498,128.3541618,0.0,0.0,BUY,BUY
118,2015-08-07,120.89576418630884,124.99164540000001,0.0,0.0,BUY,BUY
119,2015-09-07,119.50670472790156,122.04073079999999,0.0,22.0,BUY,BUY
120,2015-10-07,134.3317964022313,125.2852232,23.07102648652505,17.0,BUY,BUY
121,2015-07-13,141.1335350434936,146.1885244,0.0,0.0,BUY,BUY
122,2015-07-14,148.0188439666649,136.6303178,0.0,0.0,BUY,BUY
123,2015-07-15,137.6467120668277,136.482692,0.0,0.0,BUY,BUY
124,2015-07-16,124.28890261535307,141.300425,0.0,0.0,BUY,BUY
125,2015-07-17,117.76324068865021,127.9810752,0.0,0.0,BUY,BUY
126,2015-07-20,118.74906395038116,117.23217439999999,0.0,0.0,BUY,BUY
127,2015-07-21,110.9268566925113,120.07985579999999,0.0,0.0,BUY,BUY
128,2015-07-22,106.79804426416749,118.83507959999999,0.0,0.0,BUY,BUY
129,2015-07-23,108.83623597662569,112.6358872,0.0,0.0,BUY,BUY
130,2015-07-24,113.2531115724932,112.96785159999999,0.0,0.0,BUY,BUY
131,2015-07-27,104.04797166231845,117.33311440000001,0.0,0.0,BUY,BUY
132,2015-07-28,106.04681758853313,116.5075348,0.0,0.0,BUY,BUY
133,2015-07-29,122.44632049130543,114.07042040000002,0.0,0.0,BUY,BUY
134,2015-07-30,129.2666802464796,121.6716558,0.0,0.0,BUY,BUY
135,2015-07-31,121.10743097211888,116.220395,0.0,0.0,BUY,BUY
136,2015-03-08,106.42263041413797,119.069581,179.57811636882548,135.03,SELL,SELL
137,2015-04-08,115.9115101449458,119.35989040000001,189.89730181898702,157.91,SELL,SELL
138,2015-05-08,110.44787240077687,122.57174540000001,0.0,0.0,BUY,BUY
139,2015-06-08,110.46415273739746,115.8294324,18.242750452004913,22.0,BUY,BUY
140,2015-07-08,121.85137395195024,120.13790279999999,0.0,0.0,BUY,BUY
141,2015-10-08,139.98408934803032,138.1686784,30.504961022067743,22.0,BUY,BUY
142,2015-11-08,148.32470618601323,139.1885692,0.0,132.06,BUY,BUY
143,2015-12-08,146.51388463872343,144.73439,260.8085624080683,359.15999999999997,SELL,SELL
144,2015-08-13,167.33732854461962,152.3196136,0.0,0.0,BUY,BUY
145,2015-08-14,175.60212662846453,180.4757392,0.0,0.0,BUY,BUY
146,2015-08-17,119.89080157354252,132.3021398,35.72950801327185,22.0,BUY,BUY
147,2015-08-18,124.14758157556798,124.3418966,0.0,0.0,BUY,BUY
148,2015-08-19,148.11296537329827,116.8629678,21.193080786212672,22.0,BUY,BUY
149,2015-08-20,166.56176593949155,155.36610119999997,0.0,0.0,BUY,BUY
150,2015-08-21,154.79122801526321,164.9785796,0.0,0.0,BUY,BUY
151,2015-08-24,138.7607980019263,153.1171238,0.0,0.0,BUY,BUY
152,2015-08-25,144.92589342453812,150.537945,7.290438087765385,5.0,BUY,BUY
153,2015-08-26,150.46676794679203,148.7656038,14.891425098696777,5.0,BUY,BUY
154,2015-08-27,152.08325633345657,147.526286,0.0,0.0,BUY,BUY
155,2015-08-28,147.47550374146107,145.0176398,0.0,0.0,BUY,BUY
156,2015-08-31,147.8866562137709,138.0494078,0.0,0.0,BUY,BUY
157,2015-01-09,185.72588756697232,173.2476018,451.16454546289776,509.78,SELL,SELL
158,2015-02-09,168.94968553023847,172.4529976,628.2058592849536,700.4399999999999,SELL,SELL
159,2015-03-09,143.3417346156267,125.26157140000001,201.73803311830716,241.78,SELL,SELL
160,2015-04-09,136.3868393302483,129.4589916,49.21201407667839,73.89,BUY,BUY
161,2015-07-09,128.57352279988356,124.44889620000001,0.0,0.0,BUY,BUY
162,2015-08-09,148.45451555269807,132.2553502,0.0,0.0,BUY,BUY
163,2015-09-09,198.715443217484,178.06769419999998,0.0,0.0,BUY,BUY
164,2015-10-09,232.4747449346349,230.13061919999998,23.071696956504844,17.0,BUY,BUY
165,2015-11-09,240.3736145375239,258.9684472,144.8935878429919,57.0,BUY,BUY
166,2015-09-14,174.04916306541764,177.9562158,22.946153686794954,22.0,BUY,BUY
167,2015-09-15,185.85134634864698,169.2528134,35.51137163421643,22.0,BUY,BUY
168,2015-09-16,226.63368350582863,232.88047360000002,0.0,0.0,BUY,BUY
169,2015-09-17,272.9315105464234,300.07133680000004,0.0,0.0,BUY,BUY
170,2015-09-18,263.86885580417356,246.2341054,0.0,0.0,BUY,BUY
171,2015-09-21,207.28136351399644,217.6276136,0.0,0.0,BUY,BUY
172,2015-09-22,190.87825526046285,222.1308938,22.064396426668754,22.0,BUY,BUY
173,2015-09-23,168.62356816680884,163.03135840000002,6.340721846956433,5.0,BUY,BUY
174,2015-09-24,200.04062735188202,210.746759,0.0,0.0,BUY,BUY
175,2015-09-25,230.82082280723682,236.0574164,0.0,0.0,BUY,BUY
176,2015-09-28,269.05095136763936,257.98923959999996,0.0,0.0,BUY,BUY
177,2015-09-29,270.4626835845034,264.7879804,0.0,2.999999999999999,BUY,BUY
178,2015-09-30,297.0615280284833,313.4701408,0.0,0.0,BUY,BUY
179,2015-01-10,301.2737003675963,304.6439284,481.4616350437856,586.78,SELL,SELL
180,2015-02-10,325.7880944296095,350.41248239999993,627.4112298687062,712.52,SELL,SELL
181,2015-05-10,244.51277392601727,265.3587184,0.0,0.0,BUY,BUY
182,2015-06-10,220.97922397399014,256.3601546,0.0,0.0,BUY,BUY
183,2015-07-10,213.75846274271316,220.2133446,0.0,0.0,BUY,BUY
184,2015-08-10,219.22531723745652,222.2203434,0.0,0.0,BUY,BUY
185,2015-09-10,214.25153032723892,217.4968478,0.0,0.0,BUY,BUY
186,2015-12-10,305.3601138810734,388.40056319999997,363.2484800213397,198.74,SELL,BUY
187,2015-10-13,335.76523251899147,373.2788206,96.14156425234891,77.6,BUY,BUY
188,2015-10-14,287.5635262361915,309.6417228,79.74298158819133,113.42,BUY,BUY
189,2015-10-15,276.16892386328175,279.58349100000004,150.65847764617902,108.86,BUY,BUY
190,2015-10-16,302.93892650487015,313.2022694,94.21085589195985,73.11,BUY,BUY
191,2015-10-19,274.0502486789727,298.9111486,165.8939947126159,107.47,BUY,BUY
192,2015-10-20,172.12317097255692,178.44294340000002,156.57413209057424,96.0,BUY,BUY
193,2015-10-21,183.84768744819752,182.5599444,133.49952976415693,79.0,BUY,BUY
194,2015-10-22,163.9006543400227,183.1232956,144.82883143442507,92.04,BUY,BUY
195,2015-10-23,167.22050633120287,175.1979508,61.57820866009619,43.0,BUY,BUY
196,2015-10-26,164.41043691255197,181.264801,76.37274981796445,51.06,BUY,BUY
197,2015-10-27,176.45202739908376,172.88973700000003,135.44465354370413,114.56,BUY,BUY
198,2015-10-28,177.12377234360315,166.8397574,73.11850643452021,49.0,BUY,BUY
199,2015-10-29,256.5032338125691,269.78277579999997,19.858083422338655,17.13,BUY,BUY
200,2015-10-30,330.87856871343,359.2151422,28.644139550447616,12.0,BUY,BUY
201,2015-02-11,267.57446978183475,275.5772992,631.1109316258073,696.01,SELL,SELL
202,2015-03-11,307.25159543799657,326.05953480000005,269.1735441734852,255.51,BUY,BUY
203,2015-04-11,326.06806805772203,339.4026812,184.84690128315552,177.60000000000002,BUY,BUY
204,2015-05-11,368.77156546007456,397.861191,0.0,0.0,BUY,BUY
205,2015-06-11,329.8235737933433,340.8603154,0.0,0.0,BUY,BUY
206,2015-09-11,317.19571022776927,336.54414380000003,0.0,0.0,BUY,BUY
207,2015-10-11,408.70781636450386,420.9858908,38.82343037407008,54.86,BUY,BUY
208,2015-11-11,434.46455383663164,445.3248648,21.995358442662187,12.0,BUY,BUY
209,2015-12-11,440.4166089559182,499.9691198,202.9623109965181,138.05,BUY,BUY
210,2015-11-13,410.3651938266504,433.50019960000003,98.22444326652118,57.0,BUY,BUY
211,2015-11-16,471.458960299807,466.6626204,0.0,0.0,BUY,BUY
212,2015-11-17,431.5716658997883,444.19194860000005,2.9407540378665065,57.63,BUY,BUY
213,2015-11-18,423.56609575448965,423.9032284,116.13499018530086,111.51,BUY,BUY
214,2015-11-19,429.58265146327824,455.2882478,184.8301689532346,118.44,BUY,BUY
215,2015-11-20,480.1127884192092,470.6955278,189.51916990957318,174.62,BUY,BUY
216,2015-11-23,428.8593660525565,443.57793399999997,388.3016286875551,406.47,BUY,BUY
217,2015-11-24,490.10880620132536,471.29066720000003,404.09170257274644,364.6600000000001,BUY,BUY
218,2015-11-25,573.3777757876201,567.7168224,360.1201117336135,277.96999999999997,BUY,BUY
219,2015-11-26,605.8447377893729,591.9501736000001,259.98132419687283,300.32,BUY,BUY
220,2015-11-27,562.5593482073302,619.7086632,313.9417943978591,229.04,BUY,BUY
221,2015-11-30,458.66636980667806,488.31199239999995,256.5216228503864,228.65,BUY,BUY
222,2015-01-12,429.7073558695621,470.2156392,489.1528428772943,610.74,SELL,SELL
223,2015-02-12,515.5604078468859,498.31631839999994,619.4954912567074,583.65,SELL,SELL
224,2015-03-12,575.8894559370565,583.071793,281.00025070790457,263.98,BUY,BUY
225,2015-04-12,526.1250775506569,551.5295646000001,213.47860794841188,192.68,BUY,BUY
226,2015-07-12,525.8369668733851,523.310775,0.0,0.0,BUY,BUY
227,2015-08-12,431.9551184004812,452.634283,0.0,0.0,BUY,BUY
228,2015-09-12,351.68903448821766,397.9676548,0.0,0.0,BUY,BUY
229,2015-10-12,378.68320877492727,418.7439068,92.07104830056521,94.43,BUY,BUY
230,2015-11-12,441.9428776886758,464.276568,10.887188839638073,57.0,BUY,BUY
231,2015-12-14,531.1884128165696,565.0963048,303.6330931017863,272.72,BUY,BUY
232,2015-12-15,450.87659846805985,500.784488,235.51910084411074,156.97000000000003,BUY,BUY
233,2015-12-16,421.60883415263334,508.3406492,171.91257083540296,162.87,BUY,BUY
234,2015-12-17,434.9975681275274,506.2405911999999,143.35087144064602,50.0,BUY,BUY
235,2015-12-18,471.0334833749552,527.4774718,86.70165178976907,50.0,BUY,BUY
236,2015-12-21,456.1226779077146,514.060154,147.40056928358894,132.11,BUY,BUY
237,2015-12-22,349.38424924267565,384.053431,161.06503646178587,177.93,BUY,BUY
238,2015-12-23,359.1268870548324,363.614911,182.39685831812898,123.14,BUY,BUY
239,2015-12-24,283.8895708945446,349.11891099999997,122.4737974970777,94.08,BUY,BUY
240,2015-12-28,370.8865599199455,401.7754436,297.56778354597867,227.4,BUY,BUY
241,2015-12-29,429.1150098497987,449.598237,259.4790436377511,257.25,BUY,BUY
242,2015-12-30,499.03793787696355,529.4223862,251.6576297549921,165.87000000000003,BUY,BUY
243,2015-12-31,520.7404673807058,558.5921874,205.41638892100636,212.73999999999998,BUY,BUY
244,2016-04-01,390.22505786841725,418.82786760000005,0.0,0.0,BUY,BUY
245,2016-05-01,429.73853196301525,455.2453128,24.37399712248252,14.0,BUY,BUY
246,2016-06-01,397.18022462790714,457.34149119999995,24.375377095086364,14.0,BUY,BUY
247,2016-07-01,293.2920459729611,327.89468519999997,15.049108553565176,14.0,BUY,BUY
248,2016-08-01,316.32897188507025,328.211281,0.0,0.0,BUY,BUY
249,2016-11-01,447.6611342448368,497.89206839999997,137.89582246950914,412.12000000000006,BUY,BUY
250,2016-12-01,481.77742990495915,506.5847124,501.21155942105383,561.4,SELL,SELL
251,2016-01-13,491.21095873164944,508.5049528,467.02569711716654,525.11,BUY,SELL
252,2016-01-14,470.4351885941017,465.7382568,446.1720798042145,457.53999999999996,BUY,BUY
253,2016-01-15,485.96913742653993,488.591597,434.84012591753793,522.61,BUY,SELL
254,2016-01-18,461.9571681098085,507.4431536,601.6621262479156,642.8499999999999,SELL,SELL
255,2016-01-19,525.2192476159578,535.651133,579.5261157490174,714.55,SELL,SELL
256,2016-01-20,581.8835156812352,539.5724414,627.3841229408055,604.4,SELL,SELL
257,2016-01-21,591.6829492047841,534.0669094,494.82668175086866,411.94000000000005,BUY,BUY
258,2016-01-22,609.8953051734852,551.0317544,393.9145454432108,345.33,BUY,BUY
259,2016-01-25,706.6141917755145,662.013588,224.51535607066128,227.89,BUY,BUY
260,2016-01-26,694.9570457781282,631.1957476,239.46313440136478,329.32,BUY,BUY
261,2016-01-27,594.6902268322286,561.7264054,315.16932019194155,369.29,BUY,BUY
262,2016-01-28,590.9049740790203,569.5406444,353.4908343641833,303.69,BUY,BUY
263,2016-01-29,660.1686546139074,644.2156428,307.4988694490353,334.76,BUY,BUY
264,2016-01-02,506.52954552667296,536.2734009999999,326.8410964628621,388.57,BUY,BUY
265,2016-02-02,497.01630403771867,500.53767980000003,425.1280683601673,482.87,BUY,BUY
266,2016-03-02,536.2277428625118,527.7551194,396.056894953322,366.81,BUY,BUY
267,2016-04-02,509.20469591477644,516.6478694,0.0,0.0,BUY,BUY
268,2016-05-02,516.8864421579287,551.1599286000001,24.37399712248252,14.0,BUY,BUY
269,2016-08-02,393.30407868059984,430.09402,0.0,0.0,BUY,BUY
270,2016-09-02,411.9641464330101,437.99386619999996,0.0,0.0,BUY,BUY
271,2016-10-02,458.40900427867604,497.5156846,0.0,0.0,BUY,BUY
272,2016-11-02,437.5532251362657,458.07210819999995,398.4137433662792,371.51,BUY,BUY
273,2016-12-02,451.16567140406397,479.0942752,517.9537603174779,603.11,SELL,SELL
274,2016-02-15,313.54193511030155,373.7176498,485.5425866413464,521.01,SELL,SELL
275,2016-02-16,386.8214842192196,408.6261296,467.09984060606007,515.8299999999999,SELL,SELL
276,2016-02-17,427.2382302291058,446.9602432,457.20096118042363,460.78,SELL,SELL
277,2016-02-18,436.09158395418854,467.35270360000004,345.3761508254751,253.03,BUY,BUY
278,2016-02-19,394.4293908514899,404.6080202,244.01884636922168,118.46000000000001,BUY,BUY
279,2016-02-22,427.1509399395041,452.66335,420.42745496971963,526.56,BUY,SELL
280,2016-02-23,405.7587793170563,423.6462304,488.15126102898273,526.2399999999999,SELL,SELL
281,2016-02-24,390.99049771681945,435.51784680000003,492.3509532439432,493.34999999999997,SELL,SELL
282,2016-02-25,359.9498561044828,408.3864974,405.8351199707065,400.18,SELL,BUY
283,2016-02-26,364.53194022555533,377.025269,401.58914890754124,342.7,SELL,BUY
284,2016-02-29,445.0782923507933,452.87045480000006,482.8381488168541,409.44999999999993,SELL,BUY
285,2016-01-03,440.9492852540856,455.4520528,387.44034958689025,447.84000000000003,BUY,BUY
286,2016-02-03,422.5032726662758,451.96461680000004,470.4497419799883,428.6,SELL,BUY
287,2016-03-03,408.61455239186745,410.98701960000005,374.5338513692045,395.66,BUY,BUY
288,2016-04-03,405.45128622176065,405.41870439999997,48.922990164777374,96.0,BUY,BUY
289,2016-07-03,346.9132351057102,392.172439,24.37675706769021,14.0,BUY,BUY
290,2016-08-03,281.9549279819139,337.6530216,14.583666465830735,14.0,BUY,BUY
291,2016-09-03,293.60627820669686,325.6787128,12.862178643128455,43.94,BUY,BUY
292,2016-10-03,343.09341455107,359.8567002,47.6436752464853,85.0,BUY,BUY
293,2016-11-03,336.82650173181946,334.6459842,321.90793545578924,167.99,BUY,BUY
294,2016-03-14,328.1182673198128,362.0318338,388.37304340336374,441.71,SELL,SELL
295,2016-03-15,299.61163961116233,313.0186296,401.7372408502571,449.18999999999994,SELL,SELL
296,2016-03-16,280.74584141594175,296.4307474,401.6560637725701,322.94999999999993,SELL,SELL
297,2016-03-17,286.15849793411735,307.0035558,316.41600353517697,276.38,SELL,BUY
298,2016-03-18,284.8937060273164,304.39849080000005,260.011724113094,231.67,BUY,BUY
299,2016-03-21,341.52104834339065,338.50287099999997,242.15555946992387,311.15,BUY,BUY
300,2016-03-22,408.76377590008667,412.3760912,318.2554687004125,261.18999999999994,BUY,BUY
301,2016-03-23,454.7754807769932,465.7578306,238.70660810954053,288.53,BUY,BUY
302,2016-03-24,459.53750807262713,473.0740442,279.8107354185123,203.09,BUY,BUY
303,2016-03-28,275.81406423196336,309.2687692,193.65239399199032,208.54000000000002,BUY,BUY
304,2016-03-29,233.38311907388837,278.69195319999994,223.79866713841537,230.68,BUY,BUY
305,2016-03-30,250.1151179559803,283.1440088,241.40857644194287,136.42,BUY,BUY
306,2016-03-31,256.4934853592623,283.729048,42.126411036012975,31.0,BUY,BUY
307,2016-01-04,214.68103154233728,245.18904320000001,418.060727776399,416.3,SELL,SELL
308,2016-04-04,266.16252267400887,265.4638726,82.73321962282037,50.0,BUY,BUY
309,2016-05-04,214.05131113273478,220.33414019999998,15.092754819870551,14.0,BUY,BUY
310,2016-06-04,165.55901997940776,196.19968300000002,24.375377095086364,14.0,BUY,BUY
311,2016-07-04,249.97461456193662,238.5725752,24.37675706769021,14.0,BUY,BUY
312,2016-08-04,316.7522266661773,335.5269504,0.0,0.0,BUY,BUY
313,2016-11-04,265.3509476987143,258.67497799999995,229.07477566350283,221.14999999999998,BUY,BUY
314,2016-12-04,255.60532366131687,244.46456899999998,546.1630940305976,627.8,SELL,SELL
315,2016-04-13,343.06382933293423,341.24900460000003,19.397786359032967,22.0,BUY,BUY
316,2016-04-14,392.6335121693311,414.246172,0.0,0.0,BUY,BUY
317,2016-04-15,366.82124158895846,395.488268,19.043243059651704,22.0,BUY,BUY
318,2016-04-18,269.08648886525793,330.5271792,73.49545784525814,76.37,BUY,BUY
319,2016-04-19,192.22678202329604,218.75648340000004,37.3234670886947,17.0,BUY,BUY
320,2016-04-20,225.7425508366893,250.98298599999998,19.91082988073092,25.0,BUY,BUY
321,2016-04-21,198.18829004343326,218.4657304,39.4507984278778,25.0,BUY,BUY
322,2016-04-22,193.94079661050964,208.87825039999998,72.00961289917873,56.0,BUY,BUY
323,2016-04-25,172.5176452628869,174.8899576,176.07025536711558,169.12,SELL,BUY
324,2016-04-26,212.57380834599397,240.1834056,214.37206738111252,171.79000000000002,SELL,BUY
325,2016-04-27,206.17921834616408,236.0792746,249.8869211766364,140.3,SELL,BUY
326,2016-04-28,191.52547090476878,209.62825039999998,61.00584408320462,49.07,BUY,BUY
327,2016-04-29,184.1295589681997,207.2077058,0.0,0.0,BUY,BUY
328,2016-02-05,348.29967936574474,375.8589526,123.80509504382636,116.83,BUY,BUY
329,2016-03-05,343.51068539302844,349.444509,337.6451874959402,421.72999999999996,BUY,SELL
330,2016-04-05,272.74925578323166,294.3372648,15.296422005330447,14.0,BUY,BUY
331,2016-05-05,191.4310726264668,218.420939,24.37399712248252,14.0,BUY,BUY
332,2016-06-05,213.0857206401015,199.746365,24.37675706769021,14.0,BUY,BUY
333,2016-09-05,225.50213028525974,232.5720244,31.58635943840801,34.5,BUY,BUY
334,2016-10-05,245.93434178682602,267.83097599999996,42.91519660501375,31.0,BUY,BUY
335,2016-11-05,273.9137492447064,312.690496,294.39466456717963,439.77000000000004,SELL,SELL
336,2016-12-05,278.91080161607005,305.1246184,547.7203517414254,549.28,SELL,SELL
337,2016-05-13,299.9661146372306,304.1810878,24.375377095086364,14.0,BUY,BUY
338,2016-05-16,212.52570437986037,222.2452252,24.375377095086364,14.0,BUY,BUY
339,2016-05-17,208.28723863832803,223.0781378,45.48126025685593,36.0,BUY,BUY
340,2016-05-18,168.62071245023003,190.1552634,0.0,0.0,BUY,BUY
341,2016-05-19,128.10359279422684,163.0759752,0.0,0.0,BUY,BUY
342,2016-05-20,116.5057751129766,144.7028674,15.067616957324073,14.0,BUY,BUY
343,2016-05-23,163.4963162628003,176.2689312,24.375377095086364,14.0,BUY,BUY
344,2016-05-24,142.6588362134387,173.3366168,0.0,0.0,BUY,BUY
345,2016-05-25,142.51530231746537,158.3936582,0.0,0.0,BUY,BUY
346,2016-05-26,182.23683055828766,173.851907,0.0,0.0,BUY,BUY
347,2016-05-27,244.63637913441087,230.28575159999997,15.080875874899233,14.0,BUY,BUY
348,2016-05-30,199.1226512627715,230.6187834,24.375377095086364,14.0,BUY,BUY
349,2016-01-06,181.32587813571465,189.1555974,457.749690715223,364.88,SELL,SELL
350,2016-02-06,162.74142047821744,181.8500636,205.1196520844233,195.5,SELL,SELL
351,2016-03-06,152.65339754428163,179.259554,411.38607077663755,417.38,SELL,SELL
352,2016-06-06,114.57194483829275,143.9742428,24.37675706769021,14.0,BUY,BUY
353,2016-07-06,108.22185379523567,120.5215034,24.37675706769021,14.0,BUY,BUY
354,2016-08-06,108.86075026359703,118.2580196,0.0,0.0,BUY,BUY
355,2016-09-06,107.53528744577379,114.0230966,32.87196897166906,21.77,BUY,BUY
